Date,Sensor,temperature,humidity,lighting,co2,pm,tvoc
2019-08-15 17:00:00,a300000008,24,35,664,394,,
2019-08-15 17:00:00,b100000004,21.8,44.23,,,0,126.2
2019-08-15 17:00:00,a200000017,20.8,41,120,,,
2019-08-15 17:10:00,a200000019,23.3,38,503,,,
2019-08-15 17:10:00,b100000004,21.81,,,,,
2019-08-15 17:10:00,a200000021,22.1,41,139,,,
2019-08-15 17:10:00,a300000008,23.7,35,505,,,
2019-08-15 17:10:00,b100000003,22.48,,,,,
2019-08-15 17:10:00,a200000025,24.2,35,1263,,,
2019-08-15 17:10:00,a200000024,26.8,31,1401,,,
2019-08-15 17:10:00,a300000007,22.95,39,883.5,,,
2019-08-15 17:10:00,a200000015,22.6,41,130,,,
2019-08-15 17:10:00,a300000004,21.5,44,38,,,
2019-08-15 17:10:00,a200000014,22.6,39,394,,,
2019-08-15 17:10:00,a200000018,23.5,37,381,,,
2019-08-15 17:10:00,a200000016,24,36,909,,,
2019-08-15 17:10:00,a200000017,20.5,42,88,,,
2019-08-15 17:10:00,a300000005,25,39,1721,,,
2019-08-15 17:10:00,a200000020,21.8,40,494,,,
2019-08-15 17:10:00,a200000022,24.4,37,1880,,,
2019-08-15 17:10:00,a200000023,23.8,36,539,,,
2019-08-15 17:10:00,a300000006,20.4,43,557,,,
2019-08-15 17:20:00,a300000008,23.5,36,492.5,,,
2019-08-15 17:20:00,a200000023,23.8,36,639,,,
2019-08-15 17:20:00,a200000021,22.1,40,203,,,
2019-08-15 17:20:00,a200000019,23.3,38,493,,,
2019-08-15 17:20:00,a300000004,21.4,44,59,,,
2019-08-15 17:20:00,a200000016,23.9,36,730,,,
2019-08-15 17:20:00,a200000020,21.8,41,654,,,
2019-08-15 17:20:00,a300000005,25.05,38.5,1805.5,,,
2019-08-15 17:20:00,b100000004,21.82,44.18,,,,
2019-08-15 17:20:00,a200000014,22.7,39,375,,,
2019-08-15 17:20:00,a300000007,23,39,851,,,
2019-08-15 17:20:00,a200000015,22.6,41,134,,,
2019-08-15 17:20:00,a200000025,23.9,35.5,1319.5,,,
2019-08-15 17:20:00,a200000018,23.4,37,427,,,
2019-08-15 17:20:00,a200000017,20.6,44,98,,,
2019-08-15 17:20:00,a200000024,26.4,32,1988,,,
2019-08-15 17:20:00,a200000022,24.1,37,2219,,,
2019-08-15 17:20:00,a300000006,20.5,43,630,,,
2019-08-15 17:20:00,b100000003,22.45,43.6,,,,
2019-08-15 17:30:00,a200000020,21.9,41,724,,,
2019-08-15 17:30:00,a200000019,23.2,38,394,,,
2019-08-15 17:30:00,a200000022,24,36,2227,,,
2019-08-15 17:30:00,a200000024,26,32,911,,,
2019-08-15 17:30:00,a200000025,23.6,36,1376,,,
2019-08-15 17:30:00,a200000017,20.7,46,108,,,
2019-08-15 17:30:00,a200000021,22.1,40.33333333,249,,,
2019-08-15 17:30:00,a300000007,23,39,1056,378,,
2019-08-15 17:30:00,a300000005,25.1,38,1890,405,,
2019-08-15 17:30:00,a200000016,23.9,37,212,,,
2019-08-15 17:30:00,a300000008,23.3,37,480,411,,
2019-08-15 17:30:00,a200000014,22.6,39,265,,,
2019-08-15 17:30:00,a300000006,20.6,43,514,452,,
2019-08-15 17:30:00,b100000004,21.83,,,,0,125.5
2019-08-15 17:30:00,a300000004,,,,434,,
2019-08-15 17:30:00,b100000003,22.43,43.58,,,0,247
2019-08-15 17:30:00,a200000018,23.5,37,442,,,
2019-08-15 17:30:00,a200000015,22.6,41,138,,,
2019-08-15 17:30:00,a200000023,23.8,36,593,,,
2019-08-15 17:40:00,a300000008,23.2,38,117,,,
2019-08-15 17:40:00,a200000023,23.8,36,426,,,
2019-08-15 17:40:00,a200000017,20.8,43,46,,,
2019-08-15 17:40:00,b100000004,21.8,43.97,,,,
2019-08-15 17:40:00,a200000015,22.5,41,135,,,
2019-08-15 17:40:00,a200000018,23.5,37,427.5,,,
2019-08-15 17:40:00,a200000020,21.9,41,401,,,
2019-08-15 17:40:00,a200000024,25.7,33,589,,,
2019-08-15 17:40:00,a300000005,25,38,364,,,
2019-08-15 17:40:00,a200000016,23.8,36,645,,,
2019-08-15 17:40:00,a200000014,22.7,39,431,,,
2019-08-15 17:40:00,a200000022,23.8,37,1462,,,
2019-08-15 17:40:00,a200000021,22.1,40.66666667,295,,,
2019-08-15 17:40:00,a200000019,23.2,38,497,,,
2019-08-15 17:40:00,b100000003,22.4,,,,,
2019-08-15 17:40:00,a200000025,23.2,37,639,,,
2019-08-15 17:40:00,a300000007,23,39,717,,,
2019-08-15 17:40:00,a300000006,20.6,43,365,,,
2019-08-15 17:40:00,a300000004,,,,437.3333333,,
2019-08-15 17:50:00,a200000019,23.2,38,578,,,
2019-08-15 17:50:00,a200000022,23.8,38,2184,,,
2019-08-15 17:50:00,a200000023,23.7,37,549,,,
2019-08-15 17:50:00,a200000015,22.5,41,142.5,,,
2019-08-15 17:50:00,a300000005,25,38,1727,,,
2019-08-15 17:50:00,b100000004,22.2,43.41,,,,
2019-08-15 17:50:00,a300000008,23.15,38,242.5,,,
2019-08-15 17:50:00,a200000017,20.7,43,102,,,
2019-08-15 17:50:00,b100000003,22.37,43.66,,,,
2019-08-15 17:50:00,a200000021,22.1,41,341,,,
2019-08-15 17:50:00,a300000006,20.65,43.5,312.5,,,
2019-08-15 17:50:00,a300000004,,,,440.6666667,,
2019-08-15 17:50:00,a200000020,22,41,926,,,
2019-08-15 17:50:00,a200000025,23.3,37,1281,,,
2019-08-15 17:50:00,a300000007,22.9,39,1068,,,
2019-08-15 17:50:00,a200000014,22.7,39,517,,,
2019-08-15 17:50:00,a200000016,23.7,37,777,,,
2019-08-15 17:50:00,a200000018,23.5,37,413,,,
2019-08-15 17:50:00,a200000024,25.4,34,718,,,
2019-08-15 18:00:00,a200000021,22.1,41,399,,,
2019-08-15 18:00:00,a200000022,23.7,38,1921,,,
2019-08-15 18:00:00,a300000008,23.1,38,368,385,,
2019-08-15 18:00:00,a200000025,23.2,37,1122,,,
2019-08-15 18:00:00,a200000014,22.6,39,487,,,
2019-08-15 18:00:00,a200000017,21.1,52,93,,,
2019-08-15 18:00:00,a200000020,22.1,41,909,,,
2019-08-15 18:00:00,a300000004,21.5,44,261,444,,
2019-08-15 18:00:00,a300000005,24.9,39,1453,406,,
2019-08-15 18:00:00,a200000018,23.3,38,463,,,
2019-08-15 18:00:00,a200000024,25.1,34,600,,,
2019-08-15 18:00:00,a200000019,23.1,39,556,,,
2019-08-15 18:00:00,a200000016,23.7,37,687,,,
2019-08-15 18:00:00,a200000015,22.5,41,150,,,
2019-08-15 18:00:00,a200000023,23.7,37,508,,,
2019-08-15 18:00:00,a300000007,23,39,986,384,,
2019-08-15 18:00:00,a300000006,20.7,44,260,458,,
2019-08-15 18:00:00,b100000004,22.15,,,,0,129.1
2019-08-15 18:00:00,b100000003,22.36,,,,0,249
2019-08-15 18:10:00,a200000021,22.1,41,350,,,
2019-08-15 18:10:00,a300000005,24.85,39.5,841,,,
2019-08-15 18:10:00,a200000015,22.55,41,147.5,,,
2019-08-15 18:10:00,a200000018,23.23333333,38.33333333,436,,,
2019-08-15 18:10:00,a200000017,20.9,41,82,,,
2019-08-15 18:10:00,a300000006,21,44,376,,,
2019-08-15 18:10:00,a200000022,23.8,38,1374,,,
2019-08-15 18:10:00,a300000008,23.5,38,298,,,
2019-08-15 18:10:00,a200000019,23.1,39,529,,,
2019-08-15 18:10:00,b100000004,21.99,43.89,,,,
2019-08-15 18:10:00,a300000007,23,39,633,,,
2019-08-15 18:10:00,b100000003,22.37,43.86,,,,
2019-08-15 18:10:00,a200000023,23.7,37,298,,,
2019-08-15 18:10:00,a200000016,23.7,38,679,,,
2019-08-15 18:10:00,a200000014,22.7,39,223,,,
2019-08-15 18:10:00,a200000024,24.95,34.5,541.5,,,
2019-08-15 18:10:00,a300000004,21.53333333,44,188.3333333,448,,
2019-08-15 18:10:00,a200000025,23.4,37,798,,,
2019-08-15 18:10:00,a200000020,22.3,41,922,,,
2019-08-15 18:20:00,a300000005,24.8,40,229,,,
2019-08-15 18:20:00,a300000006,21.2,44,333,,,
2019-08-15 18:20:00,b100000003,22.37,43.97,,,,
2019-08-15 18:20:00,a200000025,23.5,38,436,,,
2019-08-15 18:20:00,a200000014,22.6,40,412,,,
2019-08-15 18:20:00,a200000017,20.9,45,63,,,
2019-08-15 18:20:00,a200000024,24.8,35,483,,,
2019-08-15 18:20:00,a300000007,22.9,40,853,,,
2019-08-15 18:20:00,a200000016,23.7,38,635,,,
2019-08-15 18:20:00,a200000023,23.7,37,387,,,
2019-08-15 18:20:00,a200000022,23.8,39,582,,,
2019-08-15 18:20:00,a300000004,21.56666667,44,115.6666667,452,,
2019-08-15 18:20:00,a200000020,22.5,41,895,,,
2019-08-15 18:20:00,a300000008,23.8,38,131,,,
2019-08-15 18:20:00,a200000015,22.6,41,145,,,
2019-08-15 18:20:00,b100000004,21.99,44.01,,,,
2019-08-15 18:20:00,a200000021,22.1,42,274,,,
2019-08-15 18:20:00,a200000018,23.16666667,38.66666667,409,,,
2019-08-15 18:20:00,a200000019,23.1,39,502,,,
2019-08-15 18:30:00,a200000018,23.1,39,382,,,
2019-08-15 18:30:00,a300000004,21.6,44,43,456,,
2019-08-15 18:30:00,a200000022,23.7,39,445,,,
2019-08-15 18:30:00,a300000007,23,40,704,347,,
2019-08-15 18:30:00,a200000015,22.6,42,142,,,
2019-08-15 18:30:00,b100000003,22.37,,,,0,262.6
2019-08-15 18:30:00,a200000019,23,39,380,,,
2019-08-15 18:30:00,a200000025,23.4,38,382,,,
2019-08-15 18:30:00,a300000005,24.5,40,165,396,,
2019-08-15 18:30:00,a200000014,22.7,40,303,,,
2019-08-15 18:30:00,a200000023,23.6,38,346,,,
2019-08-15 18:30:00,b100000004,22.06,,,,0,497
2019-08-15 18:30:00,a200000017,20.6,42,15,,,
2019-08-15 18:30:00,a200000020,22.6,42,784,,,
2019-08-15 18:30:00,a200000016,23.6,38,374,,,
2019-08-15 18:30:00,a200000024,24.7,36,358,,,
2019-08-15 18:30:00,a300000006,21.2,44,149,462,,
2019-08-15 18:30:00,a300000008,23.8,38,107,409,,
2019-08-15 18:30:00,a200000021,22.1,42,211,,,
2019-08-15 18:40:00,a200000018,22.9,39,289,,,
2019-08-15 18:40:00,b100000003,22.35,44.26,,,,
2019-08-15 18:40:00,a200000020,22.6,42,307,,,
2019-08-15 18:40:00,a300000007,23,40,2208,,,
2019-08-15 18:40:00,a300000005,24.2,40,139,,,
2019-08-15 18:40:00,a200000022,23.6,39,425,,,
2019-08-15 18:40:00,a300000004,21.6,44,4,,,
2019-08-15 18:40:00,a200000014,22.6,40,266,,,
2019-08-15 18:40:00,a300000006,21.3,44,29,,,
2019-08-15 18:40:00,a200000019,22.9,39.5,345,,,
2019-08-15 18:40:00,a200000024,24.5,36,262,,,
2019-08-15 18:40:00,a200000025,23.5,39,352,,,
2019-08-15 18:40:00,a300000008,23.7,38,25,,,
2019-08-15 18:40:00,a200000017,20.9,44,2,,,
2019-08-15 18:40:00,b100000004,22.03,43.97,,,,
2019-08-15 18:40:00,a200000021,22.1,42,16,,,
2019-08-15 18:40:00,a200000016,23.5,38.5,223,,,
2019-08-15 18:40:00,a200000015,22.6,42,117,,,
2019-08-15 18:40:00,a200000023,23.6,38,235,,,
2019-08-15 18:50:00,b100000004,21.98,44.15,,,,
2019-08-15 18:50:00,b100000003,22.34,44.36,,,,
2019-08-15 18:50:00,a200000016,23.4,39,72,,,
2019-08-15 18:50:00,a200000019,22.8,40,310,,,
2019-08-15 18:50:00,a200000021,21.9,42,57,,,
2019-08-15 18:50:00,a200000014,22.5,40,229,,,
2019-08-15 18:50:00,a300000005,23.8,41,126,,,
2019-08-15 18:50:00,a200000018,22.9,39,42,,,
2019-08-15 18:50:00,a200000015,22.6,42,117,,,
2019-08-15 18:50:00,a200000020,22.5,42,295,,,
2019-08-15 18:50:00,a300000006,21.25,44,23.5,,,
2019-08-15 18:50:00,a200000023,23.5,38,215.5,,,
2019-08-15 18:50:00,a200000022,23.5,39,405.5,,,
2019-08-15 18:50:00,a300000008,23.7,38,23,,,
2019-08-15 18:50:00,a300000004,21.5,44,19,,,
2019-08-15 18:50:00,a200000024,24.3,37,175,,,
2019-08-15 18:50:00,a300000007,22.9,40,1431,,,
2019-08-15 18:50:00,a200000025,23.4,39,330,,,
2019-08-15 18:50:00,a200000017,20.7,47,2,,,
2019-08-15 19:00:00,b100000003,22.33,,,,0,267.6
2019-08-15 19:00:00,a200000022,23.4,39,386,,,
2019-08-15 19:00:00,a300000005,23.6,41,99,390,,
2019-08-15 19:00:00,a200000018,22.8,40,304,,,
2019-08-15 19:00:00,b100000004,21.96,,,,0,300.9
2019-08-15 19:00:00,a200000016,23.2,39,86,,,
2019-08-15 19:00:00,a300000008,23.6,38,17,409,,
2019-08-15 19:00:00,a200000023,23.4,38,196,,,
2019-08-15 19:00:00,a200000014,22.5,41,245,,,
2019-08-15 19:00:00,a300000006,21.2,44,18,435,,
2019-08-15 19:00:00,a200000015,22.6,42,116,,,
2019-08-15 19:00:00,a200000021,21.9,42,168,,,
2019-08-15 19:00:00,a200000017,20.8,52,2,,,
2019-08-15 19:00:00,a200000025,23.3,39,308,,,
2019-08-15 19:00:00,a200000024,24.1,37,156,,,
2019-08-15 19:00:00,a300000004,21.5,44,20,449,,
2019-08-15 19:00:00,a200000019,22.8,40,324,,,
2019-08-15 19:00:00,a200000020,22.4,42,285,,,
2019-08-15 19:00:00,a300000007,22.8,40,654,351,,
2019-08-15 19:10:00,a200000023,23.3,38.5,176,,,
2019-08-15 19:10:00,a200000020,22.3,42,268,,,
2019-08-15 19:10:00,a200000015,22.5,42,115,,,
2019-08-15 19:10:00,a200000021,21.9,43,8,,,
2019-08-15 19:10:00,b100000003,22.33,44.61,,,,
2019-08-15 19:10:00,a200000019,22.7,41,322,,,
2019-08-15 19:10:00,b100000004,21.93,44.31,,,,
2019-08-15 19:10:00,a200000024,23.8,38,126,,,
2019-08-15 19:10:00,a200000016,23.1,40,236,,,
2019-08-15 19:10:00,a300000005,23.3,42,64,,,
2019-08-15 19:10:00,a300000007,22.7,41,325,,,
2019-08-15 19:10:00,a200000025,23.2,39,283,,,
2019-08-15 19:10:00,a200000018,22.7,40,279,,,
2019-08-15 19:10:00,a300000008,23.5,38,10,,,
2019-08-15 19:10:00,a300000004,21.55,44,18,,,
2019-08-15 19:10:00,a200000014,22.4,41,248,,,
2019-08-15 19:10:00,a200000017,21,43,1,,,
2019-08-15 19:10:00,a300000006,21.1,44,8,,,
2019-08-15 19:10:00,a200000022,23.3,40,348,,,
2019-08-15 19:20:00,a200000025,23.1,39,260,,,
2019-08-15 19:20:00,a200000019,22.6,41,312,,,
2019-08-15 19:20:00,a300000008,23.3,39,6,,,
2019-08-15 19:20:00,a200000021,21.9,43,155,,,
2019-08-15 19:20:00,a200000014,22.3,41,246,,,
2019-08-15 19:20:00,a200000016,23,40,213,,,
2019-08-15 19:20:00,a200000023,23.2,39,156,,,
2019-08-15 19:20:00,a200000017,21.6,48,1,,,
2019-08-15 19:20:00,a200000015,22.5,42,115,,,
2019-08-15 19:20:00,a200000022,23.2,40,321,,,
2019-08-15 19:20:00,a300000006,21,44,6,,,
2019-08-15 19:20:00,a200000018,22.6,40.5,140.5,,,
2019-08-15 19:20:00,a300000004,21.6,44,16,,,
2019-08-15 19:20:00,a200000024,23.6,38,81,,,
2019-08-15 19:20:00,a200000020,22.2,43,262,,,
2019-08-15 19:20:00,b100000003,22.3,44.74,,,,
2019-08-15 19:20:00,a300000005,23,42,44,,,
2019-08-15 19:20:00,a300000007,22.6,41,299,,,
2019-08-15 19:20:00,b100000004,21.93,44.33,,,,
2019-08-15 19:30:00,a200000025,22.9,39,242,,,
2019-08-15 19:30:00,a200000023,23.1,40,153,,,
2019-08-15 19:30:00,a200000020,22,43,256,,,
2019-08-15 19:30:00,b100000004,21.93,,,,0,216.8
2019-08-15 19:30:00,a300000007,22.5,41,283,327,,
2019-08-15 19:30:00,a300000005,22.8,42,24,402,,
2019-08-15 19:30:00,a300000008,23.2,39,4,399,,
2019-08-15 19:30:00,a200000016,22.9,41,12,,,
2019-08-15 19:30:00,a200000017,21.3,44,1,,,
2019-08-15 19:30:00,a200000015,22.5,42,115,,,
2019-08-15 19:30:00,a200000018,22.5,41,2,,,
2019-08-15 19:30:00,a200000019,22.5,42,287,,,
2019-08-15 19:30:00,a300000006,20.9,44,3,439,,
2019-08-15 19:30:00,a200000024,23.5,39,78,,,
2019-08-15 19:30:00,a200000014,22.3,41,211,,,
2019-08-15 19:30:00,b100000003,22.29,,,,0,273.7
2019-08-15 19:30:00,a300000004,,,,432,,
2019-08-15 19:30:00,a200000022,23.1,40,304,,,
2019-08-15 19:30:00,a200000021,21.8,43,78,,,
2019-08-15 19:40:00,b100000003,22.28,44.98,,,,
2019-08-15 19:40:00,a200000014,22.2,42,,,,
2019-08-15 19:40:00,a200000019,22.4,42,,,,
2019-08-15 19:40:00,a200000020,21.9,43,250,,,
2019-08-15 19:40:00,a300000007,22.4,42,,,,
2019-08-15 19:40:00,a200000025,22.8,39,220,,,
2019-08-15 19:40:00,a300000004,21.5,44,1,,,
2019-08-15 19:40:00,a200000015,22.4,43,114,,,
2019-08-15 19:40:00,a300000005,22.6,43,7,,,
2019-08-15 19:40:00,a200000022,23,40.5,289.5,,,
2019-08-15 19:40:00,b100000004,21.91,44.48,,,,
2019-08-15 19:40:00,a300000008,23,39,2,,,
2019-08-15 19:40:00,a200000017,21.8,45,1,,,
2019-08-15 19:40:00,a300000006,20.8,45,2,,,
2019-08-15 19:40:00,a200000021,21.7,43,1,,,
2019-08-15 19:40:00,a200000018,22.3,41,2,,,
2019-08-15 19:40:00,a200000016,22.75,41.5,7,,,
2019-08-15 19:40:00,a200000024,23.3,39,,,,
2019-08-15 19:40:00,a200000023,23,40,1,,,
2019-08-15 19:50:00,b100000003,22.25,45.14,,,,
2019-08-15 19:50:00,a200000018,22.2,41.5,2,,,
2019-08-15 19:50:00,a200000025,22.7,40,213,,,
2019-08-15 19:50:00,a200000016,22.6,42,2,,,
2019-08-15 19:50:00,a200000021,21.7,44,1,,,
2019-08-15 19:50:00,a200000020,21.7,44,246,,,
2019-08-15 19:50:00,a300000008,22.9,39.5,1.5,,,
2019-08-15 19:50:00,a200000019,22.2,42,,,,
2019-08-15 19:50:00,a200000024,23.2,40,,,,
2019-08-15 19:50:00,a200000014,22.1,42,,,,
2019-08-15 19:50:00,a200000017,21.2,47,1,,,
2019-08-15 19:50:00,a200000023,22.9,40,1,,,
2019-08-15 19:50:00,a200000015,22.35,43,114,,,
2019-08-15 19:50:00,a300000007,22.2,42,,,,
2019-08-15 19:50:00,b100000004,21.9,44.52,,,,
2019-08-15 19:50:00,a200000022,22.9,41,275,,,
2019-08-15 19:50:00,a300000004,21.6,44,1,,,
2019-08-15 19:50:00,a300000005,,,1,,,
2019-08-15 19:50:00,a300000006,20.7,45,1,,,
2019-08-15 20:00:00,a200000014,22,42,,,,
2019-08-15 20:00:00,a200000023,22.7,40,1,,,
2019-08-15 20:00:00,b100000004,21.88,,,,0,202.4
2019-08-15 20:00:00,a200000021,21.7,44,1,,,
2019-08-15 20:00:00,a200000020,21.6,44,245,,,
2019-08-15 20:00:00,a200000018,22.1,42,2,,,
2019-08-15 20:00:00,a300000006,20.6,45,1,453,,
2019-08-15 20:00:00,a300000004,21.5,44,1,416,,
2019-08-15 20:00:00,a300000008,22.8,40,1,399,,
2019-08-15 20:00:00,a200000019,22.2,43,,,,
2019-08-15 20:00:00,a300000007,22.2,42,,345,,
2019-08-15 20:00:00,a300000005,22.2,43,,404,,
2019-08-15 20:00:00,a200000015,22.3,43,114,,,
2019-08-15 20:00:00,a200000017,21.7,46,1,,,
2019-08-15 20:00:00,a200000016,22.5,42,2,,,
2019-08-15 20:00:00,a200000024,23,40,,,,
2019-08-15 20:00:00,a200000022,22.7,41,270,,,
2019-08-15 20:00:00,a200000025,22.6,40,209,,,
2019-08-15 20:00:00,b100000003,22.23,,,,0,273.3
2019-08-15 20:10:00,a200000024,22.85,40.5,,,,
2019-08-15 20:10:00,a300000006,20.5,45,1,,,
2019-08-15 20:10:00,a200000018,22,42,2,,,
2019-08-15 20:10:00,b100000004,21.89,44.62,,,,
2019-08-15 20:10:00,a200000020,21.5,44,245,,,
2019-08-15 20:10:00,a200000014,21.9,42,,,,
2019-08-15 20:10:00,a300000008,22.6,41,1,,,
2019-08-15 20:10:00,a200000015,22.3,43,114,,,
2019-08-15 20:10:00,a300000007,22,43,,,,
2019-08-15 20:10:00,a200000017,21.3,46,1,,,
2019-08-15 20:10:00,a300000004,21.5,44,1,,,
2019-08-15 20:10:00,a200000016,22.3,42.5,2,,,
2019-08-15 20:10:00,a200000023,22.6,41,1,,,
2019-08-15 20:10:00,a200000021,21.6,44,1,,,
2019-08-15 20:10:00,a200000025,22.5,40,208,,,
2019-08-15 20:10:00,b100000003,22.19,45.39,,,,
2019-08-15 20:10:00,a200000022,22.7,41,268,,,
2019-08-15 20:10:00,a200000019,22.1,43,,,,
2019-08-15 20:10:00,a300000005,,,,402.6666667,,
2019-08-15 20:20:00,a300000005,,,,401.3333333,,
2019-08-15 20:20:00,a200000025,22.4,40,206,,,
2019-08-15 20:20:00,a200000020,21.4,44,245,,,
2019-08-15 20:20:00,a200000019,21.9,43,,,,
2019-08-15 20:20:00,a200000017,21.6,50,1,,,
2019-08-15 20:20:00,a200000014,21.8,43,,,,
2019-08-15 20:20:00,a200000021,21.5,44,1,,,
2019-08-15 20:20:00,b100000003,22.17,45.47,,,,
2019-08-15 20:20:00,a200000024,22.7,41,,,,
2019-08-15 20:20:00,a200000016,22.1,43,2,,,
2019-08-15 20:20:00,a300000007,21.9,43,,,,
2019-08-15 20:20:00,a200000018,21.9,42,2,,,
2019-08-15 20:20:00,a300000008,22.4,41,1,,,
2019-08-15 20:20:00,b100000004,21.88,44.66,,,,
2019-08-15 20:20:00,a300000004,21.5,44,1,,,
2019-08-15 20:20:00,a200000015,22.2,43,114,,,
2019-08-15 20:20:00,a200000023,22.5,41,1,,,
2019-08-15 20:20:00,a300000006,20.4,46,1,,,
2019-08-15 20:20:00,a200000022,22.6,41,267,,,
2019-08-15 20:30:00,a200000025,22.3,41,207,,,
2019-08-15 20:30:00,a200000024,22.6,41,,,,
2019-08-15 20:30:00,a200000016,22,43,2,,,
2019-08-15 20:30:00,a200000023,22.3,41,1,,,
2019-08-15 20:30:00,a200000015,22.2,43,114,,,
2019-08-15 20:30:00,a300000007,21.8,43,,333,,
2019-08-15 20:30:00,a300000008,,,,398,,
2019-08-15 20:30:00,a200000014,21.7,43,,,,
2019-08-15 20:30:00,b100000003,22.14,,,,0,269.1
2019-08-15 20:30:00,a200000022,22.5,42,267,,,
2019-08-15 20:30:00,a300000004,21.5,45,1,418,,
2019-08-15 20:30:00,a200000021,21.5,44,1,,,
2019-08-15 20:30:00,a200000018,21.7,42,2,,,
2019-08-15 20:30:00,a200000019,21.9,43,,,,
2019-08-15 20:30:00,a200000020,21.3,44.5,245,,,
2019-08-15 20:30:00,a200000017,21.6,47,1,,,
2019-08-15 20:30:00,b100000004,21.87,,,,0,168.1
2019-08-15 20:30:00,a300000006,20.4,46,1,441,,
2019-08-15 20:30:00,a300000005,,,,400,,
2019-08-15 20:40:00,a200000018,21.7,42,298,,,
2019-08-15 20:40:00,a200000019,21.7,43,,,,
2019-08-15 20:40:00,a200000023,22.3,41,1,,,
2019-08-15 20:40:00,a300000007,21.8,43,,,,
2019-08-15 20:40:00,a200000024,22.55,41,,,,
2019-08-15 20:40:00,a300000006,20.3,46,1,,,
2019-08-15 20:40:00,b100000003,22.11,45.65,,,,
2019-08-15 20:40:00,a200000015,22.2,43,114,,,
2019-08-15 20:40:00,a300000004,21.5,45,16,,,
2019-08-15 20:40:00,a300000005,21.4,44,,,,
2019-08-15 20:40:00,a200000021,21.4,44,156,,,
2019-08-15 20:40:00,a200000022,22.4,42,267,,,
2019-08-15 20:40:00,a200000016,21.8,43,2,,,
2019-08-15 20:40:00,a200000020,21.2,45,245,,,
2019-08-15 20:40:00,b100000004,21.86,44.71,,,,
2019-08-15 20:40:00,a300000008,22.2,42,1,,,
2019-08-15 20:40:00,a200000014,21.7,43,,,,
2019-08-15 20:40:00,a200000025,22.2,41,207,,,
2019-08-15 20:40:00,a200000017,21.7,43,1,,,
2019-08-15 20:50:00,a300000005,21.3,44,,,,
2019-08-15 20:50:00,a300000006,20.2,46,1,,,
2019-08-15 20:50:00,a300000008,22.05,42.5,32,,,
2019-08-15 20:50:00,a200000021,21.5,44,155,,,
2019-08-15 20:50:00,a300000004,21.5,45,8.5,,,
2019-08-15 20:50:00,b100000004,21.86,44.73,,,,
2019-08-15 20:50:00,b100000003,22.08,45.74,,,,
2019-08-15 20:50:00,a200000017,21.3,48,1,,,
2019-08-15 20:50:00,a200000014,21.7,43,245,,,
2019-08-15 20:50:00,a200000020,21.1,45,245,,,
2019-08-15 20:50:00,a200000022,22.35,42,268.5,,,
2019-08-15 20:50:00,a200000025,22.2,41,207,,,
2019-08-15 20:50:00,a200000015,22.1,44,114,,,
2019-08-15 20:50:00,a300000007,21.7,43,295,,,
2019-08-15 20:50:00,a200000019,21.8,44,311,,,
2019-08-15 20:50:00,a200000024,22.5,41,76,,,
2019-08-15 20:50:00,a200000018,21.6,42,297,,,
2019-08-15 20:50:00,a200000023,22.3,42,152,,,
2019-08-15 20:50:00,a200000016,21.7,44,205,,,
2019-08-15 21:00:00,a200000014,21.7,43,211,,,
2019-08-15 21:00:00,a200000018,21.6,42,2,,,
2019-08-15 21:00:00,a200000017,21.2,49,1,,,
2019-08-15 21:00:00,a300000006,20.1,46,1,447,,
2019-08-15 21:00:00,a200000015,22.1,44,114,,,
2019-08-15 21:00:00,a300000008,21.9,43,63,422,,
2019-08-15 21:00:00,a200000020,20.9,45,245,,,
2019-08-15 21:00:00,a200000025,22.1,41,211,,,
2019-08-15 21:00:00,a200000024,22.5,41,75,,,
2019-08-15 21:00:00,b100000004,21.85,,,,0,176.8
2019-08-15 21:00:00,a300000004,21.5,45,1,421,,
2019-08-15 21:00:00,a300000007,21.8,43,281,364,,
2019-08-15 21:00:00,b100000003,22.06,,,,0,264.9
2019-08-15 21:00:00,a200000021,21.4,44,1,,,
2019-08-15 21:00:00,a200000023,22.3,42,151,,,
2019-08-15 21:00:00,a200000019,21.7,44,286,,,
2019-08-15 21:00:00,a300000005,21.2,44,,388,,
2019-08-15 21:00:00,a200000022,22.3,42,270,,,
2019-08-15 21:00:00,a200000016,21.6,44,7,,,
2019-08-15 21:10:00,a200000024,22.4,41,,,,
2019-08-15 21:10:00,a300000005,21,45,,,,
2019-08-15 21:10:00,a200000025,22.1,42,212,,,
2019-08-15 21:10:00,a200000017,20.9,45,1,,,
2019-08-15 21:10:00,a200000018,21.6,43,2,,,
2019-08-15 21:10:00,b100000003,22.02,45.86,,,,
2019-08-15 21:10:00,a300000007,21.75,43.5,289,,,
2019-08-15 21:10:00,a200000016,21.45,44.5,108,,,
2019-08-15 21:10:00,a200000020,20.9,45,244,,,
2019-08-15 21:10:00,a200000014,21.65,43,228.5,,,
2019-08-15 21:10:00,a200000022,22.2,42,271,,,
2019-08-15 21:10:00,a300000006,20.1,47,1,,,
2019-08-15 21:10:00,b100000004,21.83,44.86,,,,
2019-08-15 21:10:00,a200000023,22.3,42,1,,,
2019-08-15 21:10:00,a300000004,21.46666667,45,6,421.3333333,,
2019-08-15 21:10:00,a200000021,21.4,45,1,,,
2019-08-15 21:10:00,a200000019,21.8,44,,,,
2019-08-15 21:10:00,a200000015,22,44,114,,,
